Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
9,20-05-2011,518266.9,0.00,70.49,3.91,219.36,6.38
9,27-05-2011,553834.04,0.00,80.42,3.79,219.12,6.38
9,3/6/2011,587004.29,0.00,85.80,3.70,218.88,6.38
9,10/6/2011,550076.32,0.00,85.81,3.65,218.64,6.38
9,17-06-2011,558671.14,0.00,89.15,3.64,218.59,6.38
9,24-06-2011,538745.93,0.00,86.74,3.59,218.68,6.38
9,1/7/2011,537064.03,0.00,89.14,3.52,218.78,6.40
9,8/7/2011,535983.13,0.00,89.04,3.48,218.88,6.40
9,15-07-2011,512834.04,0.00,90.45,3.58,218.96,6.40
9,22-07-2011,491449.94,0.00,89.08,3.65,219.02,6.40
9,29-07-2011,471449.98,0.00,91.10,3.68,219.08,6.40
9,5/8/2011,554879.67,0.00,91.52,3.68,219.13,6.40
9,12/8/2011,520284.79,0.00,91.63,3.64,219.19,6.40
9,19-08-2011,540819.44,0.00,85.80,3.55,219.26,6.40
9,26-08-2011,542663.53,0.00,88.95,3.52,219.32,6.40
9,2/9/2011,544643.33,0.00,89.33,3.53,219.38,6.40
9,9/9/2011,528784.86,1.00,75.65,3.55,219.45,6.40
9,16-09-2011,500274.03,0.00,77.95,3.53,219.63,6.40
9,23-09-2011,506743.78,0.00,74.42,3.47,219.97,6.40
9,30-09-2011,508567.04,0.00,78.45,3.36,220.32,6.40
9,7/10/2011,553836.98,0.00,72.62,3.29,220.66,6.05
9,14-10-2011,529515.66,0.00,67.27,3.27,220.98,6.05
9,21-10-2011,557075.21,0.00,65.46,3.35,221.15,6.05
9,28-10-2011,548527.49,0.00,63.96,3.37,221.32,6.05
9,4/11/2011,597855.07,0.00,54.46,3.33,221.48,6.05
9,11/11/2011,594574.12,0.00,58.28,3.30,221.65,6.05
9,18-11-2011,542414.27,0.00,58.80,3.31,221.88,6.05
9,25-11-2011,814753.5,1.00,54.32,3.24,222.14,6.05
9,2/12/2011,613115.21,0.00,46.84,3.17,222.40,6.05
9,9/12/2011,630327.28,0.00,37.65,3.16,222.66,6.05
9,16-12-2011,705557.97,0.00,47.31,3.16,222.88,6.05
9,23-12-2011,905324.68,0.00,44.43,3.11,223.07,6.05
9,30-12-2011,549788.36,1.00,43.41,3.13,223.25,6.05
9,6/1/2012,519585.67,0.00,47.54,3.16,223.43,5.67
9,13-01-2012,474964.6,0.00,42.44,3.26,223.62,5.67
9,20-01-2012,480130.04,0.00,51.56,3.27,223.71,5.67
9,27-01-2012,482451.21,0.00,49.38,3.29,223.81,5.67
9,3/2/2012,549967.89,0.00,54.43,3.36,223.90,5.67
9,10/2/2012,609736.12,1.00,44.03,3.41,224.00,5.67
9,17-02-2012,658965.05,0.00,43.81,3.51,224.16,5.67
9,24-02-2012,563578.79,0.00,53.67,3.56,224.37,5.67
9,2/3/2012,619498.28,0.00,57.20,3.63,224.59,5.67
9,9/3/2012,574955.95,0.00,54.03,3.67,224.80,5.67
9,16-03-2012,550373.57,0.00,59.94,3.73,224.96,5.67
9,23-03-2012,550791.32,0.00,58.79,3.79,225.03,5.67
9,30-03-2012,574985.37,0.00,67.87,3.85,225.11,5.67
9,6/4/2012,677885.99,0.00,68.83,3.89,225.18,5.54
9,13-04-2012,578539.86,0.00,69.19,3.89,225.26,5.54
9,20-04-2012,542819.03,0.00,68.04,3.88,225.31,5.54
9,27-04-2012,550414.99,0.00,73.07,3.81,225.37,5.54
9,4/5/2012,586289.08,0.00,78.98,3.75,225.42,5.54
9,11/5/2012,592572.3,0.00,70.94,3.69,225.48,5.54
9,18-05-2012,571463.93,0.00,69.52,3.63,225.49,5.54
9,25-05-2012,547226,0.00,79.69,3.56,225.49,5.54
9,1/6/2012,583648.59,0.00,80.26,3.50,225.49,5.54
9,8/6/2012,582525.42,0.00,78.91,3.45,225.49,5.54
9,15-06-2012,564606.1,0.00,82.21,3.39,225.51,5.54
9,22-06-2012,562173.12,0.00,81.05,3.35,225.55,5.54
9,29-06-2012,544770.7,0.00,87.18,3.29,225.59,5.54
9,6/7/2012,578790.36,0.00,84.15,3.23,225.63,5.28
9,13-07-2012,536537.64,0.00,82.39,3.26,225.68,5.28
9,20-07-2012,513991.57,0.00,83.39,3.31,225.69,5.28
9,27-07-2012,495951,0.00,86.41,3.41,225.70,5.28
9,3/8/2012,533887.54,0.00,90.23,3.42,225.71,5.28
9,10/8/2012,538713.47,0.00,88.66,3.49,225.72,5.28
9,17-08-2012,535153.47,0.00,86.37,3.57,225.80,5.28
9,24-08-2012,572887.78,0.00,77.90,3.62,225.94,5.28
9,31-08-2012,576879.15,0.00,80.71,3.64,226.07,5.28
9,7/9/2012,565812.29,1.00,87.93,3.73,226.21,5.28
9,14-09-2012,523427.35,0.00,73.55,3.72,226.36,5.28
9,21-09-2012,533756.88,0.00,69.92,3.72,226.56,5.28
9,28-09-2012,516361.06,0.00,76.80,3.67,226.76,5.28
9,5/10/2012,606755.3,0.00,66.61,3.62,226.97,4.95
9,12/10/2012,558464.8,0.00,60.09,3.60,227.17,4.95
9,19-10-2012,542009.46,0.00,68.01,3.59,227.21,4.95
9,26-10-2012,549731.49,0.00,69.52,3.51,227.23,4.95
10,5/2/2010,2193048.75,0.00,54.34,2.96,126.44,9.77
10,12/2/2010,2176028.52,1.00,49.96,2.83,126.50,9.77
10,19-02-2010,2113432.58,0.00,58.22,2.92,126.53,9.77
10,26-02-2010,2006774.96,0.00,52.77,2.83,126.55,9.77
10,5/3/2010,1987090.09,0.00,55.92,2.88,126.58,9.77
10,12/3/2010,1941346.13,0.00,52.33,3.03,126.60,9.77
10,19-03-2010,1946875.06,0.00,61.46,3.05,126.61,9.77
10,26-03-2010,1893532.46,0.00,60.05,2.98,126.61,9.77
10,2/4/2010,2138651.97,0.00,63.66,3.09,126.60,9.52
10,9/4/2010,2041069.37,0.00,65.29,3.00,126.60,9.52
10,16-04-2010,1826241.44,0.00,69.74,3.11,126.56,9.52
10,23-04-2010,1829521.83,0.00,66.42,3.05,126.47,9.52
10,30-04-2010,1790694.59,0.00,69.76,3.11,126.38,9.52
10,7/5/2010,1921432.16,0.00,71.06,3.13,126.29,9.52
10,14-05-2010,1808056.41,0.00,73.88,3.15,126.21,9.52
10,21-05-2010,1847613.58,0.00,78.32,3.12,126.18,9.52
10,28-05-2010,1904618.17,0.00,76.67,3.06,126.16,9.52
10,4/6/2010,1931406.28,0.00,82.82,2.94,126.14,9.52
10,11/6/2010,1827521.71,0.00,89.67,3.06,126.11,9.52
10,18-06-2010,1837636.24,0.00,83.49,2.94,126.11,9.52
10,25-06-2010,1768172.31,0.00,90.32,3.08,126.13,9.52
10,2/7/2010,1845893.87,0.00,92.89,2.98,126.14,9.20
10,9/7/2010,1769793.37,0.00,91.03,3.10,126.15,9.20
10,16-07-2010,1828052.47,0.00,91.80,2.97,126.15,9.20
10,23-07-2010,1831676.03,0.00,88.44,3.11,126.13,9.20
10,30-07-2010,1832664.03,0.00,85.03,3.02,126.11,9.20
10,6/8/2010,1949236.09,0.00,86.13,3.12,126.09,9.20
10,13-08-2010,1962996.7,0.00,88.37,3.05,126.06,9.20
10,20-08-2010,1983190.56,0.00,89.88,3.04,126.08,9.20
10,27-08-2010,1727565.42,0.00,84.99,3.02,126.09,9.20
10,3/9/2010,1766331.45,0.00,83.80,3.09,126.10,9.20
10,10/9/2010,1720530.23,1.00,84.04,2.96,126.11,9.20
10,17-09-2010,1716755.78,0.00,85.52,3.03,126.15,9.20
10,24-09-2010,1655036.75,0.00,85.75,2.94,126.19,9.20
10,1/10/2010,1645892.97,0.00,86.01,3.00,126.23,9.00
10,8/10/2010,1772192.42,0.00,77.04,2.92,126.28,9.00
10,15-10-2010,1703850.25,0.00,75.48,3.08,126.33,9.00
10,22-10-2010,1740234.06,0.00,68.12,3.01,126.38,9.00
10,29-10-2010,1741308.56,0.00,68.76,3.13,126.44,9.00
10,5/11/2010,1832211.96,0.00,71.04,3.01,126.49,9.00
10,12/11/2010,1895901.59,0.00,61.24,3.13,126.55,9.00
10,19-11-2010,1949177.13,0.00,58.83,3.05,126.61,9.00
10,26-11-2010,2939946.38,1.00,55.33,3.16,126.67,9.00
10,3/12/2010,2251206.64,0.00,51.17,3.04,126.73,9.00
10,10/12/2010,2411790.21,0.00,60.51,3.09,126.79,9.00
10,17-12-2010,2811646.85,0.00,59.15,3.13,126.88,9.00
10,24-12-2010,3749057.69,0.00,57.06,3.24,126.98,9.00
10,31-12-2010,1707298.14,1.00,49.67,3.15,127.09,9.00
10,7/1/2011,1714309.9,0.00,43.43,3.29,127.19,8.74
10,14-01-2011,1710803.59,0.00,49.98,3.31,127.30,8.74
10,21-01-2011,1677556.18,0.00,56.75,3.34,127.44,8.74
10,28-01-2011,1715769.05,0.00,53.03,3.23,127.58,8.74
10,4/2/2011,1968045.91,0.00,44.88,3.35,127.72,8.74
10,11/2/2011,2115408.31,1.00,51.51,3.38,127.86,8.74
10,18-02-2011,2106934.55,0.00,61.77,3.43,128.00,8.74
10,25-02-2011,1967996.71,0.00,53.59,3.40,128.13,8.74
10,4/3/2011,1958003.19,0.00,56.96,3.67,128.26,8.74
10,11/3/2011,1933469.15,0.00,64.22,3.63,128.40,8.74
10,18-03-2011,1884734.31,0.00,70.12,3.89,128.51,8.74
10,25-03-2011,1815798.85,0.00,62.53,3.72,128.62,8.74
10,1/4/2011,1827733.18,0.00,67.64,3.77,128.72,8.49
10,8/4/2011,1870720.73,0.00,73.03,3.82,128.82,8.49
10,15-04-2011,1781767.22,0.00,61.05,4.09,128.91,8.49
10,22-04-2011,2004831.14,0.00,75.93,3.92,128.96,8.49
10,29-04-2011,1873646.34,0.00,73.38,4.15,129.00,8.49
10,6/5/2011,1841369.99,0.00,73.56,4.19,129.04,8.49
10,13-05-2011,1712995.44,0.00,74.04,4.20,129.09,8.49
10,20-05-2011,1720908.01,0.00,72.62,3.99,129.08,8.49
10,27-05-2011,1743000.38,0.00,78.62,3.93,129.06,8.49
10,3/6/2011,1792210.89,0.00,81.87,3.89,129.05,8.49
10,10/6/2011,1740063.1,0.00,84.57,3.98,129.04,8.49
10,17-06-2011,1817934.76,0.00,87.96,3.94,129.04,8.49
10,24-06-2011,1711813.13,0.00,90.69,3.81,129.07,8.49
10,1/7/2011,1751369.75,0.00,95.36,3.84,129.09,8.26
10,8/7/2011,1699708.38,0.00,88.57,3.79,129.11,8.26
10,15-07-2011,1775068.4,0.00,86.01,3.78,129.13,8.26
10,22-07-2011,1774342.61,0.00,88.59,3.70,129.15,8.26
10,29-07-2011,1745841.33,0.00,86.75,3.69,129.17,8.26
10,5/8/2011,1886299.98,0.00,89.80,3.80,129.18,8.26
10,12/8/2011,1917397.63,0.00,85.61,3.79,129.20,8.26
10,19-08-2011,1954849.68,0.00,87.40,3.74,129.24,8.26
10,26-08-2011,1728399.07,0.00,91.59,3.66,129.28,8.26
10,2/9/2011,1758587.35,0.00,91.61,3.80,129.33,8.26
10,9/9/2011,1670579.82,1.00,89.06,3.77,129.37,8.26
10,16-09-2011,1650894.3,0.00,77.49,3.78,129.43,8.26
10,23-09-2011,1685910.53,0.00,82.51,3.79,129.52,8.26
10,30-09-2011,1627707.31,0.00,82.27,3.88,129.61,8.26
10,7/10/2011,1788227.6,0.00,75.01,3.83,129.69,7.87
10,14-10-2011,1704753.02,0.00,70.27,3.70,129.77,7.87
10,21-10-2011,1745928.56,0.00,77.91,3.84,129.78,7.87
10,28-10-2011,1771792.97,0.00,72.79,3.84,129.79,7.87
10,4/11/2011,1904438.59,0.00,68.57,3.83,129.81,7.87
10,11/11/2011,2076570.84,0.00,55.28,3.68,129.82,7.87
10,18-11-2011,1869087.85,0.00,58.97,3.67,129.83,7.87
10,25-11-2011,2950198.64,1.00,60.68,3.76,129.84,7.87
10,2/12/2011,2068097.18,0.00,57.29,3.70,129.85,7.87
10,9/12/2011,2429310.9,0.00,42.58,3.64,129.86,7.87
10,16-12-2011,2555031.18,0.00,50.53,3.49,129.90,7.87
10,23-12-2011,3487986.89,0.00,48.36,3.54,129.98,7.87
10,30-12-2011,1930690.37,1.00,48.92,3.43,130.07,7.87
10,6/1/2012,1683401.78,0.00,59.85,3.44,130.16,7.55
10,13-01-2012,1711562.73,0.00,51.00,3.48,130.24,7.55
10,20-01-2012,1675562.94,0.00,54.51,3.66,130.28,7.55
10,27-01-2012,1632406,0.00,53.59,3.68,130.31,7.55
10,3/2/2012,1867403.01,0.00,56.85,3.54,130.35,7.55
10,10/2/2012,2218595.8,1.00,55.73,3.72,130.38,7.55
10,17-02-2012,2168709.76,0.00,54.12,3.78,130.45,7.55
10,24-02-2012,2039415.74,0.00,56.02,3.95,130.55,7.55
10,2/3/2012,1990371.02,0.00,57.62,3.88,130.65,7.55
10,9/3/2012,1917483.1,0.00,57.65,3.96,130.74,7.55
10,16-03-2012,1930814.66,0.00,62.11,4.27,130.83,7.55
10,23-03-2012,1837457.69,0.00,56.54,4.29,130.90,7.55
10,30-03-2012,1815760.42,0.00,67.92,4.29,130.97,7.55
10,6/4/2012,2163384.17,0.00,65.99,4.28,131.04,7.38
10,13-04-2012,1974687.51,0.00,70.28,4.25,131.11,7.38
10,20-04-2012,1777166.53,0.00,67.75,4.11,131.12,7.38
10,27-04-2012,1712987.56,0.00,80.11,4.09,131.13,7.38
10,4/5/2012,1821364.42,0.00,77.02,4.06,131.14,7.38
10,11/5/2012,1792345.3,0.00,76.03,4.19,131.15,7.38
10,18-05-2012,1795152.73,0.00,85.19,4.31,131.10,7.38
10,25-05-2012,1830939.1,0.00,86.03,4.13,131.03,7.38
10,1/6/2012,1767471.48,0.00,80.06,4.28,130.96,7.38
10,8/6/2012,1840491.41,0.00,86.87,4.10,130.89,7.38
10,15-06-2012,1811562.88,0.00,88.58,4.14,130.83,7.38
10,22-06-2012,1755334.18,0.00,89.92,4.01,130.79,7.38
10,29-06-2012,1707481.9,0.00,91.36,3.88,130.76,7.38
10,6/7/2012,1805999.79,0.00,86.87,3.67,130.72,7.17
10,13-07-2012,1765571.91,0.00,89.80,3.72,130.68,7.17
10,20-07-2012,1869967.03,0.00,84.45,3.59,130.70,7.17
10,27-07-2012,1817603.66,0.00,83.98,3.77,130.72,7.17
10,3/8/2012,1939440.09,0.00,84.76,3.60,130.74,7.17
10,10/8/2012,1880436.94,0.00,90.78,3.81,130.76,7.17
10,17-08-2012,1827797.4,0.00,88.83,4.00,130.79,7.17
10,24-08-2012,1764984.15,0.00,82.50,4.06,130.84,7.17
10,31-08-2012,1650285.54,0.00,86.97,3.89,130.89,7.17
10,7/9/2012,1708283.28,1.00,83.07,4.12,130.93,7.17
10,14-09-2012,1640168.99,0.00,78.47,3.97,130.98,7.17
10,21-09-2012,1671857.57,0.00,81.93,4.13,131.01,7.17
10,28-09-2012,1694862.41,0.00,82.52,3.97,131.04,7.17
10,5/10/2012,1758971.38,0.00,80.88,4.13,131.08,6.94
10,12/10/2012,1713889.11,0.00,76.03,4.47,131.11,6.94
10,19-10-2012,1734834.82,0.00,72.71,4.45,131.15,6.94
10,26-10-2012,1744349.05,0.00,70.50,4.30,131.19,6.94
